scene,video,true_label,frame,angle,hip_height,bbox_ratio
URFD_fall,fall-14,FALL,59,105.6845,0.8348,2.4609
URFD_fall,fall-14,FALL,60,105.5464,0.8350,2.4903
URFD_fall,fall-14,FALL,61,105.4283,0.8363,2.4206
URFD_fall,fall-15,FALL,1,3.0800,0.5718,0.2939
URFD_fall,fall-15,FALL,2,3.0249,0.5710,0.2898
URFD_fall,fall-15,FALL,3,3.0986,0.5710,0.2910
URFD_fall,fall-15,FALL,4,3.0065,0.5713,0.2895
URFD_fall,fall-15,FALL,5,2.5990,0.5720,0.2859
URFD_fall,fall-15,FALL,6,2.0973,0.5729,0.2814
URFD_fall,fall-15,FALL,7,2.5410,0.5753,0.2810
URFD_fall,fall-15,FALL,8,1.8447,0.5741,0.2777
URFD_fall,fall-15,FALL,9,1.2607,0.5742,0.2790
URFD_fall,fall-15,FALL,10,1.4138,0.5754,0.2722
URFD_fall,fall-15,FALL,11,1.6147,0.5737,0.2790
URFD_fall,fall-15,FALL,12,1.1052,0.5742,0.2753
URFD_fall,fall-15,FALL,13,0.5380,0.5751,0.2695
URFD_fall,fall-15,FALL,14,0.3474,0.5744,0.2627
URFD_fall,fall-15,FALL,15,0.0810,0.5756,0.2534
URFD_fall,fall-15,FALL,16,0.4223,0.5753,0.2502
URFD_fall,fall-15,FALL,17,1.2717,0.5737,0.2509
URFD_fall,fall-15,FALL,18,1.4269,0.5758,0.2460
URFD_fall,fall-15,FALL,19,1.7685,0.5754,0.2382
URFD_fall,fall-15,FALL,20,1.8821,0.5733,0.2335
URFD_fall,fall-15,FALL,21,2.3318,0.5717,0.2327
URFD_fall,fall-15,FALL,22,2.2729,0.5742,0.2296
URFD_fall,fall-15,FALL,23,2.1457,0.5770,0.2301
URFD_fall,fall-15,FALL,24,2.5459,0.5786,0.2356
URFD_fall,fall-15,FALL,25,2.6191,0.5792,0.2403
URFD_fall,fall-15,FALL,26,3.2325,0.5764,0.2371
URFD_fall,fall-15,FALL,27,3.7093,0.5735,0.2456
URFD_fall,fall-15,FALL,28,3.6508,0.5782,0.2536
URFD_fall,fall-15,FALL,29,3.5619,0.5790,0.2504
URFD_fall,fall-15,FALL,30,3.6107,0.5783,0.2464
URFD_fall,fall-15,FALL,31,4.9858,0.5790,0.2454
URFD_fall,fall-15,FALL,32,5.3877,0.5835,0.2570
URFD_fall,fall-15,FALL,33,7.4827,0.5858,0.2679
URFD_fall,fall-15,FALL,34,10.4164,0.5878,0.2610
URFD_fall,fall-15,FALL,35,14.4977,0.5872,0.2878
URFD_fall,fall-15,FALL,36,18.2183,0.5852,0.3018
URFD_fall,fall-15,FALL,37,30.9971,0.5807,0.3118
URFD_fall,fall-15,FALL,38,37.1612,0.5817,0.3316
URFD_fall,fall-15,FALL,39,42.6348,0.5902,0.3902
URFD_fall,fall-15,FALL,40,56.5483,0.5939,0.3907
URFD_fall,fall-15,FALL,41,,,
URFD_fall,fall-15,FALL,42,81.1536,0.5989,0.5103
URFD_fall,fall-15,FALL,43,81.2108,0.6139,0.6867
URFD_fall,fall-15,FALL,44,54.7933,0.6516,0.6960
URFD_fall,fall-15,FALL,45,110.0285,0.6196,0.6255
URFD_fall,fall-15,FALL,46,126.6356,0.6308,0.6560
URFD_fall,fall-15,FALL,47,118.2381,0.6472,0.5887
URFD_fall,fall-15,FALL,48,130.1821,0.6511,0.4945
URFD_fall,fall-15,FALL,49,120.0630,0.6754,0.5438
URFD_fall,fall-15,FALL,50,116.2586,0.6937,0.6264
URFD_fall,fall-15,FALL,51,,,
URFD_fall,fall-15,FALL,52,90.7851,0.8026,1.0761
URFD_fall,fall-15,FALL,53,,,
URFD_fall,fall-15,FALL,54,90.7336,0.8164,1.1224
URFD_fall,fall-15,FALL,55,,,
URFD_fall,fall-15,FALL,56,,,
URFD_fall,fall-15,FALL,57,,,
URFD_fall,fall-15,FALL,58,,,
URFD_fall,fall-15,FALL,59,,,
URFD_fall,fall-15,FALL,60,,,
URFD_fall,fall-15,FALL,61,,,
URFD_fall,fall-15,FALL,62,,,
URFD_fall,fall-15,FALL,63,142.1647,0.8055,0.3846
URFD_fall,fall-15,FALL,64,,,
URFD_fall,fall-15,FALL,65,,,
URFD_fall,fall-15,FALL,66,,,
URFD_fall,fall-15,FALL,67,,,
URFD_fall,fall-15,FALL,68,,,
URFD_fall,fall-15,FALL,69,,,
URFD_fall,fall-15,FALL,70,,,
URFD_fall,fall-15,FALL,71,,,
URFD_fall,fall-16,FALL,1,16.4998,0.7098,0.3754
URFD_fall,fall-16,FALL,2,18.6761,0.7091,0.3625
URFD_fall,fall-16,FALL,3,19.0001,0.7109,0.3690
URFD_fall,fall-16,FALL,4,20.7453,0.7067,0.3108
URFD_fall,fall-16,FALL,5,23.1740,0.7016,0.3120
URFD_fall,fall-16,FALL,6,23.1856,0.7066,0.3673
URFD_fall,fall-16,FALL,7,23.3669,0.7080,0.3236
URFD_fall,fall-16,FALL,8,26.1246,0.7033,0.3841
URFD_fall,fall-16,FALL,9,28.4987,0.7001,0.3472
URFD_fall,fall-16,FALL,10,29.7380,0.6979,0.3573
URFD_fall,fall-16,FALL,11,30.7175,0.6975,0.3645
URFD_fall,fall-16,FALL,12,33.2010,0.6997,0.4057
URFD_fall,fall-16,FALL,13,36.2341,0.6936,0.4150
URFD_fall,fall-16,FALL,14,36.3406,0.6965,0.4359
URFD_fall,fall-16,FALL,15,39.2160,0.6932,0.4412
URFD_fall,fall-16,FALL,16,38.5577,0.6923,0.4397
URFD_fall,fall-16,FALL,17,38.8801,0.6933,0.4430
URFD_fall,fall-16,FALL,18,37.8497,0.6902,0.4203
URFD_fall,fall-16,FALL,19,38.4377,0.6909,0.4201
URFD_fall,fall-16,FALL,20,41.5061,0.6849,0.4316
URFD_fall,fall-16,FALL,21,41.6788,0.6893,0.4360
URFD_fall,fall-16,FALL,22,42.3368,0.6912,0.4539
URFD_fall,fall-16,FALL,23,44.4791,0.6934,0.4764
URFD_fall,fall-16,FALL,24,48.2476,0.6918,0.4938
URFD_fall,fall-16,FALL,25,48.6380,0.6916,0.5081
URFD_fall,fall-16,FALL,26,51.1274,0.6858,0.5009
URFD_fall,fall-16,FALL,27,54.2917,0.6814,0.5198
URFD_fall,fall-16,FALL,28,57.2105,0.6730,0.5519
URFD_fall,fall-16,FALL,29,58.8299,0.6736,0.5940
URFD_fall,fall-16,FALL,30,62.9312,0.6715,0.6326
URFD_fall,fall-16,FALL,31,65.0250,0.6719,0.6470
URFD_fall,fall-16,FALL,32,66.9699,0.6731,0.6772
URFD_fall,fall-16,FALL,33,68.0703,0.6771,0.6962
URFD_fall,fall-16,FALL,34,70.3606,0.6812,0.7509
URFD_fall,fall-16,FALL,35,72.2912,0.6886,0.8188
URFD_fall,fall-16,FALL,36,73.7976,0.6912,0.8464
URFD_fall,fall-16,FALL,37,74.6267,0.6961,0.9198
URFD_fall,fall-16,FALL,38,78.0240,0.7022,0.9604
URFD_fall,fall-16,FALL,39,80.7232,0.7096,1.0164
URFD_fall,fall-16,FALL,40,83.5434,0.7231,1.1168
URFD_fall,fall-16,FALL,41,87.1803,0.7361,1.2353
URFD_fall,fall-16,FALL,42,84.7563,0.7518,1.4026
URFD_fall,fall-16,FALL,43,84.7770,0.7688,1.5590
URFD_fall,fall-16,FALL,44,84.0394,0.7968,1.7773
URFD_fall,fall-16,FALL,45,82.2082,0.8106,1.8554
URFD_fall,fall-16,FALL,46,83.0345,0.8284,2.1205
URFD_fall,fall-16,FALL,47,86.2393,0.8415,2.3808
URFD_fall,fall-16,FALL,48,93.3666,0.8414,2.4934
URFD_fall,fall-16,FALL,49,94.5903,0.8430,2.6933
URFD_fall,fall-16,FALL,50,98.5789,0.8346,2.5317
URFD_fall,fall-16,FALL,51,101.5558,0.8290,2.4626
URFD_fall,fall-16,FALL,52,100.3477,0.8328,2.4729
URFD_fall,fall-16,FALL,53,100.5939,0.8368,2.5475
URFD_fall,fall-16,FALL,54,101.2252,0.8324,2.5682
URFD_fall,fall-16,FALL,55,101.3677,0.8371,2.7451
URFD_fall,fall-17,FALL,1,1.7512,0.5671,0.2698
URFD_fall,fall-17,FALL,2,1.5682,0.5683,0.2696
URFD_fall,fall-17,FALL,3,1.4720,0.5688,0.2703
URFD_fall,fall-17,FALL,4,1.5640,0.5669,0.2649
URFD_fall,fall-17,FALL,5,1.5547,0.5689,0.2689
URFD_fall,fall-17,FALL,6,1.5947,0.5696,0.2691
URFD_fall,fall-17,FALL,7,1.7397,0.5685,0.2683
URFD_fall,fall-17,FALL,8,1.7319,0.5688,0.2727
URFD_fall,fall-17,FALL,9,1.6023,0.5694,0.2779
URFD_fall,fall-17,FALL,10,1.7972,0.5685,0.2770
URFD_fall,fall-17,FALL,11,1.8616,0.5685,0.2792
URFD_fall,fall-17,FALL,12,2.3027,0.5683,0.2818
URFD_fall,fall-17,FALL,13,2.3818,0.5692,0.2822
URFD_fall,fall-17,FALL,14,2.7687,0.5693,0.2837
URFD_fall,fall-17,FALL,15,2.4599,0.5695,0.2845
URFD_fall,fall-17,FALL,16,2.5374,0.5710,0.2834
URFD_fall,fall-17,FALL,17,2.3984,0.5708,0.2827
URFD_fall,fall-17,FALL,18,2.2619,0.5734,0.2847
URFD_fall,fall-17,FALL,19,1.6037,0.5737,0.2818
URFD_fall,fall-17,FALL,20,1.1013,0.5742,0.2694
URFD_fall,fall-17,FALL,21,1.1053,0.5758,0.2709
URFD_fall,fall-17,FALL,22,1.0397,0.5749,0.2717
URFD_fall,fall-17,FALL,23,0.9113,0.5753,0.2762
URFD_fall,fall-17,FALL,24,0.5210,0.5713,0.2708
URFD_fall,fall-17,FALL,25,0.4957,0.5693,0.2756
URFD_fall,fall-17,FALL,26,0.4516,0.5699,0.2688
URFD_fall,fall-17,FALL,27,0.1183,0.5678,0.2635
URFD_fall,fall-17,FALL,28,0.6031,0.5689,0.2682
URFD_fall,fall-17,FALL,29,0.9800,0.5718,0.2691
URFD_fall,fall-17,FALL,30,1.8763,0.5733,0.2670
URFD_fall,fall-17,FALL,31,2.3876,0.5751,0.2693
URFD_fall,fall-17,FALL,32,2.7980,0.5728,0.2700
URFD_fall,fall-17,FALL,33,2.8186,0.5725,0.2689
URFD_fall,fall-17,FALL,34,2.5121,0.5701,0.2677
URFD_fall,fall-17,FALL,35,3.3313,0.5694,0.2699
URFD_fall,fall-17,FALL,36,2.7212,0.5666,0.2680
URFD_fall,fall-17,FALL,37,2.9086,0.5663,0.2673
URFD_fall,fall-17,FALL,38,2.7509,0.5668,0.2667
URFD_fall,fall-17,FALL,39,2.6191,0.5685,0.2704
URFD_fall,fall-17,FALL,40,2.6491,0.5665,0.2617
URFD_fall,fall-17,FALL,41,2.9597,0.5660,0.2639
URFD_fall,fall-17,FALL,42,2.6778,0.5705,0.2724
URFD_fall,fall-17,FALL,43,2.1826,0.5686,0.2712
URFD_fall,fall-17,FALL,44,2.2372,0.5658,0.2697
URFD_fall,fall-17,FALL,45,3.1480,0.5662,0.2728
URFD_fall,fall-17,FALL,46,3.0047,0.5717,0.2713
URFD_fall,fall-17,FALL,47,3.0644,0.5706,0.2770
URFD_fall,fall-17,FALL,48,2.8872,0.5720,0.2726
URFD_fall,fall-17,FALL,49,3.0273,0.5732,0.2687
URFD_fall,fall-17,FALL,50,2.1274,0.5758,0.2730
URFD_fall,fall-17,FALL,51,2.1579,0.5789,0.2675
URFD_fall,fall-17,FALL,52,1.4641,0.5803,0.2559
URFD_fall,fall-17,FALL,53,2.1372,0.5822,0.2680
URFD_fall,fall-17,FALL,54,1.3887,0.5842,0.2641
URFD_fall,fall-17,FALL,55,1.6771,0.5856,0.2687
URFD_fall,fall-17,FALL,56,1.6267,0.5850,0.2641
URFD_fall,fall-17,FALL,57,2.2985,0.5838,0.2723
URFD_fall,fall-17,FALL,58,1.4097,0.5920,0.2909
URFD_fall,fall-17,FALL,59,1.5977,0.5872,0.2994
URFD_fall,fall-17,FALL,60,3.1163,0.5838,0.3080
URFD_fall,fall-17,FALL,61,3.7148,0.5839,0.3168
URFD_fall,fall-17,FALL,62,5.3651,0.5816,0.3274
URFD_fall,fall-17,FALL,63,5.9688,0.5852,0.3335
URFD_fall,fall-17,FALL,64,9.4159,0.5837,0.3342
URFD_fall,fall-17,FALL,65,8.6092,0.5921,0.3545
URFD_fall,fall-17,FALL,66,10.6167,0.5939,0.3650
URFD_fall,fall-17,FALL,67,14.5287,0.5741,0.3726
URFD_fall,fall-17,FALL,68,17.7367,0.5911,0.3641
URFD_fall,fall-17,FALL,69,21.4319,0.6109,0.3754
URFD_fall,fall-17,FALL,70,32.1552,0.6114,0.4782
URFD_fall,fall-17,FALL,71,26.4656,0.6308,0.5463
URFD_fall,fall-17,FALL,72,,,
URFD_fall,fall-17,FALL,73,83.8194,0.6198,0.4659
URFD_fall,fall-17,FALL,74,157.1948,0.6439,0.5937
URFD_fall,fall-17,FALL,75,139.2102,0.6367,0.6982
URFD_fall,fall-17,FALL,76,146.5524,0.6617,0.4835
URFD_fall,fall-17,FALL,77,154.7666,0.6880,0.5874
URFD_fall,fall-17,FALL,78,172.7863,0.7073,0.6196
URFD_fall,fall-17,FALL,79,170.0401,0.7283,0.5814
URFD_fall,fall-17,FALL,80,175.5072,0.7579,0.6160
URFD_fall,fall-17,FALL,81,168.7001,0.7601,0.7975
URFD_fall,fall-17,FALL,82,168.7392,0.7942,1.1434
URFD_fall,fall-17,FALL,83,176.6867,0.8185,1.1144
URFD_fall,fall-17,FALL,84,,,
URFD_fall,fall-17,FALL,85,,,
URFD_fall,fall-17,FALL,86,,,
URFD_fall,fall-17,FALL,87,,,
URFD_fall,fall-17,FALL,88,,,
URFD_fall,fall-17,FALL,89,,,
URFD_fall,fall-17,FALL,90,,,
URFD_fall,fall-17,FALL,91,,,
URFD_fall,fall-17,FALL,92,,,
URFD_fall,fall-17,FALL,93,,,
URFD_fall,fall-17,FALL,94,,,
URFD_fall,fall-17,FALL,95,,,
URFD_fall,fall-18,FALL,1,15.2241,0.7059,0.3545
URFD_fall,fall-18,FALL,2,17.0309,0.6988,0.3451
URFD_fall,fall-18,FALL,3,17.0233,0.6982,0.3357
URFD_fall,fall-18,FALL,4,18.4786,0.7045,0.3333
URFD_fall,fall-18,FALL,5,19.0856,0.6988,0.3398
URFD_fall,fall-18,FALL,6,20.8773,0.6965,0.3417
URFD_fall,fall-18,FALL,7,21.4445,0.6997,0.3432
URFD_fall,fall-18,FALL,8,21.9855,0.6990,0.3285
URFD_fall,fall-18,FALL,9,21.3009,0.7024,0.3043
URFD_fall,fall-18,FALL,10,22.5351,0.7025,0.3253
URFD_fall,fall-18,FALL,11,25.8825,0.7006,0.3330
URFD_fall,fall-18,FALL,12,28.3597,0.6944,0.3278
URFD_fall,fall-18,FALL,13,31.0366,0.6937,0.3702
URFD_fall,fall-18,FALL,14,33.0045,0.6941,0.3735
URFD_fall,fall-18,FALL,15,36.2262,0.6934,0.4112
URFD_fall,fall-18,FALL,16,36.5590,0.6911,0.4088
URFD_fall,fall-18,FALL,17,35.8709,0.6922,0.3838
URFD_fall,fall-18,FALL,18,37.4241,0.6931,0.4116
URFD_fall,fall-18,FALL,19,41.7949,0.6873,0.4401
URFD_fall,fall-18,FALL,20,43.2467,0.6870,0.4417
URFD_fall,fall-18,FALL,21,44.8771,0.6938,0.4699
URFD_fall,fall-18,FALL,22,45.8175,0.6931,0.4915
URFD_fall,fall-18,FALL,23,50.7947,0.6870,0.5174
URFD_fall,fall-18,FALL,24,56.8821,0.6901,0.5495
URFD_fall,fall-18,FALL,25,58.8817,0.6901,0.5935
URFD_fall,fall-18,FALL,26,61.6913,0.6927,0.6134
URFD_fall,fall-18,FALL,27,68.5316,0.6845,0.6277
URFD_fall,fall-18,FALL,28,73.3212,0.6822,0.6620
URFD_fall,fall-18,FALL,29,78.0381,0.6770,0.7056
URFD_fall,fall-18,FALL,30,83.6665,0.6761,0.7833
URFD_fall,fall-18,FALL,31,85.2849,0.6796,0.8067
URFD_fall,fall-18,FALL,32,90.8980,0.6779,0.8338
URFD_fall,fall-18,FALL,33,91.1022,0.6877,0.8823
URFD_fall,fall-18,FALL,34,96.8884,0.6861,0.9084
URFD_fall,fall-18,FALL,35,98.2940,0.6981,0.9431
URFD_fall,fall-18,FALL,36,104.6289,0.7027,1.0772
URFD_fall,fall-18,FALL,37,102.6174,0.7248,0.9451
URFD_fall,fall-18,FALL,38,107.9205,0.7302,0.9165
URFD_fall,fall-18,FALL,39,106.2055,0.7585,1.0659
URFD_fall,fall-18,FALL,40,105.2173,0.7854,1.3877
URFD_fall,fall-18,FALL,41,95.5888,0.8366,2.1182
URFD_fall,fall-18,FALL,42,94.2872,0.8680,1.8167
URFD_fall,fall-18,FALL,43,93.3043,0.8937,2.8253
URFD_fall,fall-18,FALL,44,,,
URFD_fall,fall-18,FALL,45,,,
URFD_fall,fall-18,FALL,46,,,
URFD_fall,fall-18,FALL,47,,,
URFD_fall,fall-18,FALL,48,,,
URFD_fall,fall-18,FALL,49,,,
URFD_fall,fall-18,FALL,50,,,
URFD_fall,fall-18,FALL,51,,,
URFD_fall,fall-18,FALL,52,27.7065,0.8532,1.1408
URFD_fall,fall-18,FALL,53,6.3413,0.8447,0.5171
URFD_fall,fall-18,FALL,54,14.5707,0.8584,0.9640
URFD_fall,fall-18,FALL,55,15.3264,0.8642,0.9738
URFD_fall,fall-18,FALL,56,,,
URFD_fall,fall-18,FALL,57,,,
URFD_fall,fall-18,FALL,58,,,
URFD_fall,fall-18,FALL,59,,,
URFD_fall,fall-18,FALL,60,,,
URFD_fall,fall-18,FALL,61,,,
URFD_fall,fall-18,FALL,62,46.4690,0.8793,1.1525
URFD_fall,fall-18,FALL,63,,,
URFD_fall,fall-18,FALL,64,48.6860,0.8765,0.4637
URFD_fall,fall-18,FALL,65,,,
URFD_fall,fall-19,FALL,1,1.1531,0.5799,0.2040
URFD_fall,fall-19,FALL,2,0.5698,0.5802,0.2068
URFD_fall,fall-19,FALL,3,0.2081,0.5814,0.2104
URFD_fall,fall-19,FALL,4,0.2154,0.5811,0.2120
URFD_fall,fall-19,FALL,5,0.3490,0.5819,0.2168
URFD_fall,fall-19,FALL,6,0.6114,0.5806,0.2150
URFD_fall,fall-19,FALL,7,0.8471,0.5809,0.2171
URFD_fall,fall-19,FALL,8,1.0966,0.5838,0.2203
URFD_fall,fall-19,FALL,9,1.4126,0.5876,0.2252
URFD_fall,fall-19,FALL,10,1.8894,0.5866,0.2286
URFD_fall,fall-19,FALL,11,2.4969,0.5825,0.2357
URFD_fall,fall-19,FALL,12,3.0529,0.5827,0.2406
URFD_fall,fall-19,FALL,13,3.1111,0.5823,0.2398
URFD_fall,fall-19,FALL,14,3.1325,0.5828,0.2442
URFD_fall,fall-19,FALL,15,3.5317,0.5842,0.2454
URFD_fall,fall-19,FALL,16,3.3545,0.5830,0.2484
URFD_fall,fall-19,FALL,17,3.1187,0.5845,0.2491
URFD_fall,fall-19,FALL,18,3.3697,0.5837,0.2463
URFD_fall,fall-19,FALL,19,3.0949,0.5833,0.2510
URFD_fall,fall-19,FALL,20,2.3814,0.5868,0.2457
URFD_fall,fall-19,FALL,21,1.5447,0.5865,0.2364
URFD_fall,fall-19,FALL,22,0.4693,0.5869,0.2299
URFD_fall,fall-19,FALL,23,0.5746,0.5850,0.2256
URFD_fall,fall-19,FALL,24,0.9611,0.5835,0.2233
URFD_fall,fall-19,FALL,25,1.4270,0.5818,0.2245
URFD_fall,fall-19,FALL,26,2.2545,0.5809,0.2257
URFD_fall,fall-19,FALL,27,2.3684,0.5795,0.2256
URFD_fall,fall-19,FALL,28,2.6964,0.5770,0.2363
URFD_fall,fall-19,FALL,29,2.4297,0.5792,0.2419
URFD_fall,fall-19,FALL,30,2.6280,0.5806,0.2474
URFD_fall,fall-19,FALL,31,2.0220,0.5790,0.2531
URFD_fall,fall-19,FALL,32,1.5710,0.5820,0.2595
URFD_fall,fall-19,FALL,33,1.5248,0.5839,0.2644
URFD_fall,fall-19,FALL,34,0.5318,0.5909,0.2758
URFD_fall,fall-19,FALL,35,0.7400,0.5920,0.2700
URFD_fall,fall-19,FALL,36,0.3607,0.5929,0.2644
URFD_fall,fall-19,FALL,37,0.0202,0.5991,0.2691
URFD_fall,fall-19,FALL,38,0.1730,0.6077,0.2775
URFD_fall,fall-19,FALL,39,0.9784,0.6009,0.2731
URFD_fall,fall-19,FALL,40,1.6672,0.6092,0.2698
URFD_fall,fall-19,FALL,41,0.9401,0.6122,0.3024
URFD_fall,fall-19,FALL,42,4.8120,0.6209,0.2958
URFD_fall,fall-19,FALL,43,7.4841,0.6380,0.3332
URFD_fall,fall-19,FALL,44,5.4169,0.6830,0.3194
URFD_fall,fall-19,FALL,45,42.4661,0.6322,0.3113
URFD_fall,fall-19,FALL,46,,,
URFD_fall,fall-19,FALL,47,48.7849,0.7224,1.0253
URFD_fall,fall-19,FALL,48,175.2325,0.6858,0.1164
URFD_fall,fall-19,FALL,49,178.4022,0.7012,0.1299
URFD_fall,fall-19,FALL,50,178.6812,0.7279,0.2939
URFD_fall,fall-19,FALL,51,173.8809,0.7572,0.5685
URFD_fall,fall-19,FALL,52,171.6346,0.8612,0.6700
URFD_fall,fall-19,FALL,53,,,
URFD_fall,fall-19,FALL,54,,,
URFD_fall,fall-19,FALL,55,,,
URFD_fall,fall-19,FALL,56,,,
URFD_fall,fall-19,FALL,57,,,
URFD_fall,fall-19,FALL,58,,,
URFD_fall,fall-19,FALL,59,,,
URFD_fall,fall-19,FALL,60,70.0458,0.8140,2.0154
URFD_fall,fall-19,FALL,61,,,
URFD_fall,fall-19,FALL,62,,,
URFD_fall,fall-19,FALL,63,,,
URFD_fall,fall-19,FALL,64,,,
URFD_fall,fall-19,FALL,65,,,
URFD_fall,fall-19,FALL,66,,,
URFD_fall,fall-19,FALL,67,116.5527,0.7801,0.4547
URFD_fall,fall-19,FALL,68,,,
URFD_fall,fall-19,FALL,69,,,
URFD_fall,fall-19,FALL,70,,,
URFD_fall,fall-19,FALL,71,,,
URFD_fall,fall-19,FALL,72,,,
URFD_fall,fall-19,FALL,73,8.1903,0.7822,0.2192
URFD_fall,fall-19,FALL,74,,,
URFD_fall,fall-19,FALL,75,,,
URFD_fall,fall-19,FALL,76,130.1187,0.7551,0.5896
URFD_fall,fall-19,FALL,77,,,
URFD_fall,fall-19,FALL,78,,,
URFD_fall,fall-19,FALL,79,,,
URFD_fall,fall-19,FALL,80,138.5211,0.7323,0.3849
URFD_fall,fall-19,FALL,81,,,
URFD_fall,fall-19,FALL,82,,,
URFD_fall,fall-19,FALL,83,,,
URFD_fall,fall-19,FALL,84,139.5915,0.7233,0.3341
URFD_fall,fall-19,FALL,85,,,
URFD_fall,fall-19,FALL,86,,,
URFD_fall,fall-19,FALL,87,,,
URFD_fall,fall-19,FALL,88,,,
URFD_fall,fall-19,FALL,89,,,
URFD_fall,fall-19,FALL,90,,,
URFD_fall,fall-19,FALL,91,170.0187,0.7582,0.6764
URFD_fall,fall-19,FALL,92,156.0850,0.7569,0.8658
URFD_fall,fall-19,FALL,93,,,
URFD_fall,fall-19,FALL,94,,,
URFD_fall,fall-19,FALL,95,166.6013,0.7736,0.8500
URFD_fall,fall-19,FALL,96,154.1762,0.7478,0.8821
URFD_fall,fall-19,FALL,97,,,
URFD_fall,fall-19,FALL,98,,,
URFD_fall,fall-19,FALL,99,,,
URFD_fall,fall-19,FALL,100,,,
URFD_fall,fall-20,FALL,1,7.5228,0.7020,0.3795
URFD_fall,fall-20,FALL,2,7.9441,0.6987,0.3759
URFD_fall,fall-20,FALL,3,8.4537,0.6988,0.3833
URFD_fall,fall-20,FALL,4,9.7158,0.6987,0.3824
URFD_fall,fall-20,FALL,5,10.5301,0.7024,0.3808
URFD_fall,fall-20,FALL,6,11.1457,0.7057,0.3681
URFD_fall,fall-20,FALL,7,13.5467,0.6998,0.3721
URFD_fall,fall-20,FALL,8,15.5748,0.7025,0.3749
URFD_fall,fall-20,FALL,9,16.0261,0.6973,0.3557
URFD_fall,fall-20,FALL,10,17.1839,0.6970,0.3442
URFD_fall,fall-20,FALL,11,16.7806,0.7008,0.3297
URFD_fall,fall-20,FALL,12,18.1524,0.7041,0.3225
URFD_fall,fall-20,FALL,13,21.7741,0.7010,0.3278
URFD_fall,fall-20,FALL,14,23.9617,0.6975,0.3198
URFD_fall,fall-20,FALL,15,23.1186,0.6965,0.3130
URFD_fall,fall-20,FALL,16,24.3911,0.7022,0.2991
URFD_fall,fall-20,FALL,17,24.9281,0.7006,0.2967
URFD_fall,fall-20,FALL,18,25.1730,0.6988,0.3061
URFD_fall,fall-20,FALL,19,24.8680,0.6948,0.2983
URFD_fall,fall-20,FALL,20,21.8580,0.6977,0.2746
URFD_fall,fall-20,FALL,21,20.5580,0.6967,0.2609
URFD_fall,fall-20,FALL,22,21.0699,0.6926,0.2609
URFD_fall,fall-20,FALL,23,19.7049,0.6914,0.2801
URFD_fall,fall-20,FALL,24,19.1221,0.6880,0.2807
URFD_fall,fall-20,FALL,25,18.9540,0.6865,0.2922
URFD_fall,fall-20,FALL,26,18.8937,0.6859,0.3063
URFD_fall,fall-20,FALL,27,19.2176,0.6822,0.3359
URFD_fall,fall-20,FALL,28,17.7758,0.6822,0.3567
URFD_fall,fall-20,FALL,29,15.8648,0.6753,0.3638
URFD_fall,fall-20,FALL,30,14.7664,0.6804,0.3942
URFD_fall,fall-20,FALL,31,15.1217,0.6728,0.4106
URFD_fall,fall-20,FALL,32,13.5252,0.6792,0.4407
URFD_fall,fall-20,FALL,33,11.8465,0.6818,0.4462
URFD_fall,fall-20,FALL,34,8.4464,0.6886,0.4573
URFD_fall,fall-20,FALL,35,7.6719,0.7002,0.4584
URFD_fall,fall-20,FALL,36,7.8010,0.7038,0.4342
URFD_fall,fall-20,FALL,37,7.6165,0.7070,0.3186
URFD_fall,fall-20,FALL,38,6.7642,0.7128,0.2283
URFD_fall,fall-20,FALL,39,6.7832,0.7210,0.2594
URFD_fall,fall-20,FALL,40,7.9298,0.7264,0.2092
URFD_fall,fall-20,FALL,41,9.1247,0.7387,0.2129
URFD_fall,fall-20,FALL,42,10.8790,0.7489,0.2227
URFD_fall,fall-20,FALL,43,15.5357,0.7681,0.3247
URFD_fall,fall-20,FALL,44,23.0320,0.7709,0.3378
URFD_fall,fall-20,FALL,45,28.5267,0.7871,0.4386
URFD_fall,fall-20,FALL,46,36.3040,0.7948,0.5191
URFD_fall,fall-20,FALL,47,44.1974,0.7952,0.6981
URFD_fall,fall-20,FALL,48,48.7644,0.8064,0.7341
URFD_fall,fall-20,FALL,49,53.6307,0.8096,0.8819
URFD_fall,fall-20,FALL,50,59.1597,0.8149,0.8410
URFD_fall,fall-20,FALL,51,64.1471,0.8057,0.9805
URFD_fall,fall-20,FALL,52,69.2538,0.8084,1.0008
URFD_fall,fall-20,FALL,53,69.1836,0.8136,1.5150
URFD_fall,fall-20,FALL,54,70.9913,0.8173,1.5303
URFD_fall,fall-20,FALL,55,70.5843,0.8165,1.4286
URFD_fall,fall-20,FALL,56,72.0923,0.8141,1.5830
URFD_fall,fall-20,FALL,57,72.5557,0.8137,1.1543
URFD_fall,fall-20,FALL,58,70.6750,0.8085,0.8942
URFD_fall,fall-20,FALL,59,71.8979,0.8105,0.9209
URFD_fall,fall-20,FALL,60,70.5029,0.8121,0.9083
URFD_fall,fall-20,FALL,61,66.5512,0.8116,0.9299
URFD_fall,fall-20,FALL,62,68.9620,0.8065,0.9335
URFD_fall,fall-20,FALL,63,67.2032,0.8061,0.9626
URFD_fall,fall-20,FALL,64,63.4079,0.8185,0.9695
URFD_fall,fall-20,FALL,65,63.8268,0.8214,0.9858
URFD_fall,fall-20,FALL,66,62.9251,0.8202,1.2201
